,id_tweet,date_tweet,tweet,sentiment,indice_confiance
399,1303365967817383944,2020-09-08 16:13:56,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
400,1303365508289441792,2020-09-08 16:12:07,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
401,1303365405990248448,2020-09-08 16:11:42,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
402,1303364949247488000,2020-09-08 16:09:53,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
403,1303364773283868673,2020-09-08 16:09:11,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
404,1303364691410911232,2020-09-08 16:08:52,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
405,1303363834376323076,2020-09-08 16:05:28,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
406,1303363297316462593,2020-09-08 16:03:20,"Me pregunto si en el  #appleevent habr algn #tambor PLEGABLE, algo chido como el #GalaxyZFold2 de @SamsungMobileUS  ...",neutral,0.79
407,1303363159797817344,2020-09-08 16:02:47,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
408,1303363008710598658,2020-09-08 16:02:11,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
409,1303362796264910848,2020-09-08 16:01:20,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
410,1303362631428784128,2020-09-08 16:00:41,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
411,1303362353107316736,2020-09-08 15:59:34,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
412,1303361929486807041,2020-09-08 15:57:53,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
413,1303361504780185600,2020-09-08 15:56:12,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
414,1303361141448544260,2020-09-08 15:54:46,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
415,1303360944970625026,2020-09-08 15:53:59,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
416,1303360698089639937,2020-09-08 15:53:00,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
417,1303360432200126466,2020-09-08 15:51:56,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
418,1303360225282490368,2020-09-08 15:51:07,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
419,1303359920767549441,2020-09-08 15:49:55,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
420,1303359839989456896,2020-09-08 15:49:35,"RT @samsungID: We changed the future of smartphones at Unpacked Part 2. Watch the highlights, and reserve yours at https://t.co/AUL5zOIvLA",neutral,0.93
421,1303359818372182017,2020-09-08 15:49:30,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
422,1303359682556260352,2020-09-08 15:48:58,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
423,1303359202547519488,2020-09-08 15:47:03,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
424,1303359131097739264,2020-09-08 15:46:46,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
425,1303359058125094912,2020-09-08 15:46:29,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
426,1303359006405165056,2020-09-08 15:46:17,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
427,1303358991712411649,2020-09-08 15:46:13,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
428,1303358915124420608,2020-09-08 15:45:55,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
429,1303358791749120000,2020-09-08 15:45:25,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
430,1303358768164593666,2020-09-08 15:45:20,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
431,1303357706359762944,2020-09-08 15:41:07,"RT @MikeFeibus: A #smartphone? #tablet? Is it for you? My take on the @Samsung #GalaxyZFold2, via @usatodaytech. @USATODAY #tech https://t.",neutral,0.96
432,1303357573463187459,2020-09-08 15:40:35,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
433,1303357556392296448,2020-09-08 15:40:31,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
434,1303357215768809473,2020-09-08 15:39:10,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
435,1303357155907571713,2020-09-08 15:38:55,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
436,1303356788658626560,2020-09-08 15:37:28,RT @SamsungMobileUS: The #GalaxyZFold2 5G is the revolutionary mobile experience you've been waiting for. Pre-order yours now.,neutral,0.94
437,1303356763287089153,2020-09-08 15:37:22,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
438,1303356377876688901,2020-09-08 15:35:50,RT @nanew_ks:  SS Galaxy Z Fold2 5G   https://t.co/j5dxFyAUbt #AIS #ais5gthefutureisyours #ais5gxbambamlisa,neutral,1.0
439,1303356322960662531,2020-09-08 15:35:37,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
440,1303356208267563010,2020-09-08 15:35:09,RT @SamsungMobileUS: The #GalaxyZFold2 5G is the revolutionary mobile experience you've been waiting for. Pre-order yours now.,neutral,0.94
441,1303355927790333953,2020-09-08 15:34:03,"RT @SamsungSverige: #GalaxyZFold2 5G kommer med mnga spnnande funktioner, samt en hel del andra exalterande detaljer!  Frkp vr senast",neutral,0.99
442,1303354876592676865,2020-09-08 15:29:52,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
443,1303354850864848896,2020-09-08 15:29:46,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
444,1303353986855002113,2020-09-08 15:26:20,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
445,1303353810069467140,2020-09-08 15:25:38,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
446,1303353604984643585,2020-09-08 15:24:49,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
447,1303353583363006465,2020-09-08 15:24:44,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
448,1303353382032125953,2020-09-08 15:23:56,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
449,1303353231981064194,2020-09-08 15:23:20,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
450,1303352949771579393,2020-09-08 15:22:13,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
451,1303352818733113345,2020-09-08 15:21:41,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
452,1303352378469556225,2020-09-08 15:19:56,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
453,1303352264179027968,2020-09-08 15:19:29,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
454,1303352075862962176,2020-09-08 15:18:44,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
455,1303351883659124737,2020-09-08 15:17:58,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
456,1303351775957671939,2020-09-08 15:17:33,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
457,1303351729132453888,2020-09-08 15:17:21,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
458,1303351594759540736,2020-09-08 15:16:49,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
459,1303351496889729027,2020-09-08 15:16:26,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
460,1303351425301446657,2020-09-08 15:16:09,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
461,1303351176323235845,2020-09-08 15:15:10,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
462,1303350991731924992,2020-09-08 15:14:26,"RT @SamsungMobile: The next chapter unfolds: See what the future holds with the unboxing of #GalaxyZFold2
Learn more: https://t.co/K0zy2XK1",neutral,0.96
463,1303350885787947010,2020-09-08 15:14:00,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
464,1303350754762252289,2020-09-08 15:13:29,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
465,1303350606682304517,2020-09-08 15:12:54,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
466,1303350103663546369,2020-09-08 15:10:54,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
467,1303349981974323202,2020-09-08 15:10:25,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
468,1303349955776700427,2020-09-08 15:10:19,"Odpri okno v prihodnost in v ivo spoznaj #GalaxyZFold2, napravo z najnaprednejim pregibnim mehanizmom do sedaj! K https://t.co/ft9Qd9wrmK",neutral,0.86
469,1303349730924048384,2020-09-08 15:09:25,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
470,1303349726989881344,2020-09-08 15:09:24,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
471,1303349682861535232,2020-09-08 15:09:14,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
472,1303349585369337856,2020-09-08 15:08:50,RT @SamsungMobileUS: The #GalaxyZFold2 5G is the revolutionary mobile experience you've been waiting for. Pre-order yours now.,neutral,0.94
473,1303349323233591303,2020-09-08 15:07:48,RT @SamsungIndia: Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now: http,neutral,0.89
474,1303349252551110656,2020-09-08 15:07:31,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
475,1303349096313483266,2020-09-08 15:06:54,RT @SamsungMobileUS: The #GalaxyZFold2 5G is the revolutionary mobile experience you've been waiting for. Pre-order yours now.,neutral,0.94
476,1303348998166777857,2020-09-08 15:06:30,"Otvori prozor u budunost i upoznaj uivo #GalaxyZFold2 , ureaj s najnaprednijim rasklopnim mehanizmom do sada! Kl https://t.co/dl6mVM8bjz",neutral,0.93
477,1303348426692730881,2020-09-08 15:04:14,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
